CustomerID,Recency,Frequency,Monetary,PC1,PC2,segmento
14978,72,5,1931.42,0.6896031843503534,0.8168201848534872,At Risk
14981,246,1,102.12,-2.16062914557178,0.10143788889495207,Lost
14984,19,2,213.27,-0.486296214110235,-1.0704178145069068,Loyal Customers
14985,198,2,296.75,-1.2081110238151918,0.5059582631274305,Lost
14987,16,2,326.4,-0.22301782852002114,-1.0192393202179988,Loyal Customers
14988,212,1,334.54,-1.54416033800859,0.43673298722307535,Lost
14995,39,2,233.23000000000002,-0.7088953519913066,-0.5985541189251913,Loyal Customers
14997,46,3,546.1999999999999,-0.10764318741095993,-0.07710891466211141,At Risk
14998,170,2,429.87,-0.9748008113159846,0.5442467428156434,Lost
15000,48,1,490.52,-0.8014890202356505,-0.3560586552734521,Lost
15002,116,4,1641.76,0.2673679111184905,0.9867640215135102,At Risk
15004,147,1,1246.32,-0.7819694668603242,0.6835321763059196,Lost
15005,16,28,6316.57,3.233739041180358,0.9291949162417154,Champions
15006,51,1,502.09,-0.813155072186853,-0.3099198752093958,Lost
15007,159,1,156.91,-1.792493465513261,-0.018846852932828485,Lost
15009,12,3,1261.78,0.780287393658488,-0.5877383053928025,Loyal Customers
15010,36,1,308.94,-0.9129702462237012,-0.701896118952049,Loyal Customers
15012,54,2,423.04,-0.5489346498801321,-0.180745713844453,Lost
15014,43,2,260.17,-0.6936535070410536,-0.49852363743195605,Loyal Customers
15016,173,1,170.04,-1.7866440136331196,0.06338996735073214,Lost
15017,34,1,125.58,-1.3166836489401308,-1.0628831950882827,Lost
15018,39,3,496.21000000000004,-0.0914809581337424,-0.21420457066542606,Loyal Customers
15019,267,1,266.0,-1.7403585549417517,0.4992443477985624,Lost
15021,9,9,1914.82,1.907189224391876,-0.25037672341834083,Champions
15022,12,4,905.04,0.8245964090920167,-0.6227639787876852,Loyal Customers
15023,3,11,6802.76,3.023634772020275,-0.3002486877910484,Champions
15024,10,10,1661.33,1.8896354414149708,-0.2049547942719279,Champions
15025,33,1,377.01,-0.7864443110636616,-0.6832835409005095,Loyal Customers
15026,80,3,469.0,-0.38779886223190185,0.21266289998021484,At Risk
15027,31,4,1066.1499999999999,0.5580531616200912,0.007881573770345577,At Risk
15028,8,4,627.13,0.7912716100999336,-0.9891673297388541,Loyal Customers
15030,72,2,518.28,-0.5609743931103862,0.07246480970176597,Lost
15031,4,4,668.14,1.045888228588525,-1.3388247106116842,Loyal Customers
15032,256,3,4959.1,0.28921304623231603,1.8019098549344033,At Risk
15033,5,10,2586.67,2.3312505033204856,-0.42827195883840596,Champions
15034,16,8,4308.61,1.9938265585239672,0.340471437580357,Champions
15035,90,1,252.73000000000002,-1.351812706322765,-0.20411438416734412,Lost
15036,72,3,465.55,-0.3515586058556925,0.14405203771346783,At Risk
15038,59,6,705.49,0.42649626382770395,0.3856819548427046,At Risk
15039,10,47,19914.44,4.4007405270712034,1.2644810023639819,Champions
15041,170,1,180.35,-1.7522231286532577,0.07365519172397492,Lost
15042,199,1,135.93,-1.9454081969033457,0.07077202738230615,Lost
15043,31,1,537.0,-0.5957972993494787,-0.5933330826267514,Loyal Customers
15044,19,17,7700.2300000000005,2.834206662361288,0.9210235346366868,Champions
15045,152,2,735.66,-0.677797067835431,0.6688239185057018,Lost
15046,9,15,5213.7699999999995,2.807514293217652,0.29447510064094307,Champions
15047,270,1,343.62,-1.6235140134083765,0.5991331813490455,Lost
15048,65,4,384.05,-0.20229757271987564,0.096040657705101,At Risk
15049,274,1,121.17000000000002,-2.121218912081263,0.23118580943057912,Lost
15050,25,3,1782.09,0.6791527416704373,-0.022762736827126262,At Risk
15051,23,3,1391.61,0.5924487257050755,-0.16342250094138863,At Risk
15052,319,1,215.78,-1.9069978481844814,0.53587978849955,Lost
15053,5,3,697.79,0.7949456419559131,-1.293199155753411,Loyal Customers
15054,12,2,302.1,-0.1571052537506531,-1.2173758016752072,Loyal Customers
15057,275,2,1489.5,-0.5688091182525017,1.299229445450502,At Risk
15058,25,11,2124.9900000000002,1.756388096645275,0.4633500251022664,Champions
15059,41,9,1337.72,1.1887286742254686,0.5290994702586839,At Risk
15060,8,4,303.09,0.447033139432691,-1.2530526005758897,Loyal Customers
15061,4,48,54534.14,5.198698522670345,1.1389525902129847,Champions
15062,71,4,987.86,0.21202504588932444,0.49430479552031925,At Risk
15063,213,1,370.79999999999995,-1.4972558096461421,0.47703054513204424,Lost
15065,38,4,3158.13,0.9974750515602618,0.5281040570671898,At Risk
15066,53,1,893.59,-0.5544359665459349,-0.07660890903391317,Lost
15067,78,3,1744.76,0.24444477256730077,0.6741516795194871,At Risk
15068,46,2,553.36,-0.36170228726328973,-0.18291867629434355,Loyal Customers
15069,179,1,1109.53,-0.9118889525018273,0.7653815866249983,Lost
15070,373,1,106.2,-2.3007443491359383,0.3785843815548299,Lost
15071,94,2,982.07,-0.358765525967177,0.4716445748744341,At Risk
15073,10,3,1043.41,0.7540250531860554,-0.7627188511655583,Loyal Customers
15074,105,1,748.87,-0.8958967359790354,0.2868117910618645,Lost
15075,78,1,773.03,-0.7685093984922323,0.111952926298658,Lost
15076,173,1,880.85,-1.00834829480589,0.6600135119415974,Lost
15078,7,32,9743.11,3.844279234863435,0.6585728160689827,Champions
15079,213,4,895.61,-0.25069238346474876,1.149316821989239,At Risk
15081,22,5,504.8,0.49487678005732644,-0.40303140560522055,Loyal Customers
15083,257,1,88.2,-2.246091876265647,0.07631188862825376,Lost
15087,282,1,306.94,-1.693473354281033,0.5856663176522175,Lost
15088,21,2,1160.07,0.2791811012240333,-0.395274127595065,Loyal Customers
15089,10,6,2420.84,1.6593549641411607,-0.24173688620043982,Champions
15090,308,1,381.32,-1.624392452304462,0.7200946059840087,Lost
15091,68,1,480.71,-0.9418496835336193,-0.14637850233586033,Lost
15092,215,2,457.81,-1.0342544673855996,0.7152169521283928,Lost
15093,18,6,4597.02,1.7547337547968742,0.3379893196347549,Champions
15095,104,4,1370.6,0.22311237930414424,0.8525316867646506,At Risk
15096,43,1,219.39000000000001,-1.1409873652528946,-0.7160769901268663,Lost
15097,4,1,248.08,-0.2519032243983109,-2.050381211107156,Loyal Customers
15098,182,3,39916.5,1.408565676802222,2.3452016348311515,At Risk
15099,84,1,410.48,-1.0963165149007346,-0.0714815784816008,Lost
15100,334,3,876.0,-0.6342828796437618,1.3396676840867976,Lost
15101,9,2,317.53,-0.033288545790619684,-1.3656556456403919,Loyal Customers
15103,31,2,703.36,-0.10117218568325219,-0.339527344399176,Loyal Customers
15104,197,2,1027.44,-0.6179794852985107,0.953669775062761,Lost
15105,18,7,2298.93,1.5467895749653622,0.13729862126148626,Champions
15106,18,5,1422.52,1.0589055132213643,-0.14775596236185765,At Risk
15107,311,6,319.5,-0.5785714244135972,1.1434212454030883,Lost
15108,142,4,1300.25,0.08009651724442736,1.029214978274402,At Risk
15109,246,1,484.95,-1.424999844994933,0.6653543414695625,Lost
15110,24,4,996.1,0.620164073238306,-0.17332912194935615,At Risk
15111,29,3,1567.48,0.5636165723185005,0.02131522137634522,At Risk
15113,10,3,3609.33,1.3426125549631074,-0.31152124964044875,At Risk
15114,30,10,2760.56,1.7345876922684362,0.6365800660109279,Champions
15115,18,1,340.11,-0.6128234669169309,-1.089593823763924,Loyal Customers
15116,18,4,1352.75,0.8701359225249274,-0.23609185457328696,At Risk
15117,15,5,1551.78,1.1658164552240882,-0.225094686413956,At Risk
15118,134,1,244.8,-1.5175937256106393,0.03439941651746012,Lost
15119,246,1,266.4,-1.7084678257459802,0.44805432636919956,Lost
15120,134,1,358.82,-1.336755398220837,0.17302590677718332,Lost
15121,50,2,457.72,-0.4827776114638168,-0.2000219213273003,Loyal Customers
15122,114,3,1633.78,0.06979704048004572,0.8883206413878034,At Risk
15123,7,2,2199.31,0.9690816531177316,-0.8041015595070989,Loyal Customers
15124,23,2,184.19,-0.6251776792845876,-1.0078807314475968,Loyal Customers
15125,25,15,11528.48,2.818897240383871,1.188898941325862,Champions
15127,66,1,406.53,-1.0099654240464477,-0.2258592461981312,Lost
15128,60,4,1471.0,0.46415880484890304,0.5339059130840929,At Risk
15129,50,11,3447.4,1.7284632076083637,1.066447186759796,Champions
15130,170,1,330.11,-1.4665430067588014,0.2926509831959526,Lost
15132,18,5,977.9300000000001,0.8812265851037786,-0.2839605300194521,At Risk
15133,128,3,982.42,-0.2152722002878304,0.7762797983028389,At Risk
15134,15,8,1387.99,1.4796908746636477,-0.10984826088473638,Champions
15135,239,1,139.05,-2.00438552978714,0.19456177505409247,Lost
15136,3,4,1286.7,1.4417951276058227,-1.2421714004848365,Loyal Customers
15139,240,2,178.96,-1.520221131295502,0.44420277953752607,Lost
15140,52,7,2354.25,1.1660710602603517,0.7963485833850734,At Risk
15142,46,1,498.74,-0.7776948007044604,-0.376446477059586,Lost
15143,226,1,259.45,-1.6886991385260146,0.38493963002005666,Lost
15144,8,17,6580.44,3.064769247650773,0.3576019814965914,Champions
15145,4,4,1194.73,1.3213644677300478,-1.1276509802783934,Loyal Customers
15146,165,2,1327.16,-0.4292570464238655,0.9349404713881425,At Risk
15147,240,1,623.5,-1.2965681213737357,0.7410124818559802,Lost
15148,11,1,301.29,-0.49456008166544224,-1.4248928899307558,Loyal Customers
15149,134,1,520.8000000000001,-1.160380183375606,0.3082310779138071,Lost
15150,17,10,5314.47,2.253050593398849,0.53012505054941,Champions
15152,10,13,4745.69,2.605677518289253,0.2693836065316539,Champions
15153,31,1,329.25,-0.8273742382331458,-0.7708546220365631,Loyal Customers
15154,75,1,296.42,-1.207591703309682,-0.26052331419071334,Lost
15156,1,3,961.49,1.3666790139066314,-1.8732647978125108,Loyal Customers
15157,4,3,1936.07,1.3484407164041443,-1.0379030101097044,Loyal Customers
15158,45,1,401.40000000000003,-0.8722806809380674,-0.46888870634519475,Lost
15159,2,30,18641.010000000002,4.470374754486116,0.2486874372356769,Champions
15160,357,1,158.16,-2.0964944916534702,0.49462936413815567,Lost
15163,18,2,304.47,-0.2984191932723074,-0.9739412242235997,Loyal Customers
15164,69,3,843.05,-0.05419715794982828,0.33310433830422825,At Risk
15165,373,1,487.75,-1.5808019816404215,0.9304755930901526,Lost
15167,321,1,163.0,-2.041781660615347,0.43833294776513987,Lost
15168,26,1,106.56,-1.2947860419726014,-1.2866472585509703,Loyal Customers
15171,331,1,1289.5,-1.0745420500339982,1.2081453967407023,Lost
15172,9,5,1624.05,1.3670009055822414,-0.506534601450449,Champions
15174,323,1,135.75,-2.1303763385994694,0.3761578712932032,Lost
15175,72,1,224.14,-1.324323559066902,-0.38733858817610456,Lost
15178,260,1,40.5,-2.6136174227835482,-0.19470857515653003,Lost
15179,18,5,2206.95,1.267193810713975,0.01191304177206354,At Risk
15180,367,1,87.5,-2.385529679041754,0.29859869834341085,Lost
15181,66,3,689.4799999999999,-0.13275763426867512,0.23227946248365625,At Risk
15182,154,2,622.85,-0.7616351839942912,0.6165938513971425,Lost
15184,29,2,406.76,-0.33589653468262576,-0.5792846930216865,Loyal Customers
15185,70,1,310.62,-1.1594553006724875,-0.28670426184529924,Lost
15186,14,2,411.41,-0.06565134427936627,-1.0146240238228983,Loyal Customers
15187,2,16,4777.18,3.2809225708941443,-0.4773707776997719,Champions
15189,1,41,16225.39,4.834156581166234,0.057820897997577586,Champions
15192,120,3,1044.32,-0.16184170813207224,0.75789421679333,At Risk
15193,61,1,499.32,-0.8829861363428302,-0.2004113711795879,Lost
15194,3,15,7616.53,3.3374741651131217,-0.1486127323521974,Champions
15195,3,1,3861.0,1.1341421190060128,-1.19471060969156,Loyal Customers
15197,11,3,1079.6100000000001,0.7369454824700805,-0.695157680247401,Loyal Customers
15198,92,2,193.64,-1.1191572940478576,-0.13097700021940542,Lost
15199,59,4,1268.7,0.4003191222682342,0.4696462803770399,At Risk
15201,87,5,1236.54,0.40671873318868135,0.7731908509241437,At Risk
15203,26,6,1827.8,1.182953547680739,0.22539914646060333,At Risk
15204,357,1,316.58,-1.7686766580001294,0.7459269534260285,Lost
15205,85,2,653.24,-0.5139667715972702,0.26041331728263656,Lost
15206,10,4,420.29999999999995,0.5250616018087365,-1.0072288938609102,Loyal Customers
15208,1,5,870.12,1.686117859417701,-1.7537528116151677,Loyal Customers
15210,225,1,331.18,-1.5715739209122863,0.47063268081550214,Lost
15211,60,2,894.4100000000001,-0.23380675931092862,0.15679963831859128,At Risk
15212,241,1,101.8,-2.154289445795884,0.08734134987938137,Lost
15213,319,2,328.35,-1.3417586883247925,0.843816625638128,Lost
15214,2,8,1661.44,2.2046265504129368,-1.1057982773405577,Champions
15215,47,3,734.94,0.024932739189616464,0.04403589490227134,At Risk
15216,88,1,96.6,-1.7966879049302742,-0.5657448742233429,Lost
15218,11,11,5756.89,2.524632878374334,0.33557122779138115,Champions
15219,176,1,305.75,-1.515983583371317,0.2867174549937313,Lost
15220,52,6,1778.96,0.9123865914437364,0.643165408398034,At Risk
15221,366,1,403.25,-1.6636572662534752,0.8494471617516444,Lost
15222,319,1,585.0,-1.4351032618942765,0.8976232928451013,Lost
15223,226,2,755.75,-0.8157793624946053,0.928737330043611,Lost
15224,358,2,322.08,-1.3948238925453773,0.9097369926029252,Lost
15225,234,1,409.40000000000003,-1.4861530008592263,0.5723117148687807,Lost
15226,311,1,154.41,-2.055256238486994,0.3987603393585214,Lost
15227,37,5,1219.4,0.7209846903924649,0.23570478974043058,At Risk
15228,66,4,3386.71,0.8238487156729581,0.8965998811567036,At Risk
15230,239,2,429.6,-1.104627011139305,0.7589334360603724,Lost
15232,113,2,612.06,-0.6525174754027775,0.41546151719895896,Lost
15234,277,1,197.0,-1.896234239197451,0.41371114000967185,Lost
15235,218,12,2247.51,1.0410954816323381,1.8655530256869939,At Risk
15236,299,1,321.05,-1.6945044282995765,0.6389492652356754,Lost
15237,2,4,1412.32,1.5958952658484669,-1.390704652472752,Loyal Customers
15238,29,3,1071.99,0.383455811753449,-0.11679186178540608,At Risk
15239,10,2,780.59,0.3562403427151296,-0.9787053504842899,Loyal Customers
15240,45,5,1706.57,0.8073716102151135,0.47902298250862757,At Risk
15241,67,8,1756.44,1.038445542985448,0.8931045091538975,At Risk
15243,74,1,316.68,-1.171258961781817,-0.24494894986066787,Lost
15244,65,2,631.57,-0.4288067829459751,0.08034194846967455,At Risk
15245,134,3,2515.84,0.21328686128974528,1.1469439992384356,At Risk
15246,238,2,514.15,-1.0179576693468846,0.8215018522367473,Lost
15247,122,1,356.0,-1.3049175260506864,0.11114322279304194,Lost
15249,32,13,6688.46,2.3486834569477795,1.0907211438039635,Champions
15251,9,11,10484.99,2.8787700463085093,0.43804420102209146,Champions
15252,36,2,740.78,-0.13208552654399994,-0.2286503700941996,Loyal Customers
15253,16,5,918.1999999999999,0.8938529621158791,-0.3773804835433177,At Risk
15254,127,1,300.36,-1.4005438720192436,0.07477287806565668,Lost
15255,67,1,890.85,-0.6439789727904897,0.06843016091733459,Lost
15256,149,1,98.45,-1.9872427516022684,-0.22796024045946658,Lost
15257,283,1,317.15,-1.6793428437891953,0.5997680598708505,Lost
15258,169,2,623.16,-0.7966969902713874,0.6753404333530073,Lost
15260,100,7,1810.77,0.7951795210410444,1.1097465171726812,At Risk
15261,135,1,254.82,-1.5014533585115297,0.05361313659216076,Lost
15262,324,1,178.95000000000002,-2.0012825018457256,0.47797473624201,Lost
15263,107,1,156.51,-1.643508200494403,-0.26896350138949604,Lost
15264,64,1,393.74,-1.0135167819188526,-0.2566727540003439,Lost
15265,151,2,1506.1200000000001,-0.3356056124590018,0.9250617041510386,At Risk
15266,338,1,119.3,-2.2084888237968014,0.35822860500642467,Lost
15267,22,5,1717.36,1.075225054650694,0.04185019442057923,At Risk
15269,24,1,408.8,-0.6306307395672027,-0.848859082184404,Loyal Customers
15270,16,7,2379.49,1.6056280571772366,0.07930380157857324,Champions
15271,7,15,2507.07,2.545431090418094,-0.11327162299215633,Champions
15272,57,2,721.94,-0.31606546340181013,0.046995840641009645,At Risk
15274,4,2,716.57,0.6169708269034664,-1.5096848703359294,Loyal Customers
15275,38,1,615.14,-0.6070358588130644,-0.41857650416018644,Loyal Customers
15276,66,1,135.31,-1.5296674995619386,-0.6242508689768144,Lost
15277,47,1,255.89999999999998,-1.1014954748368717,-0.605149442076228,Lost
15279,355,1,290.51,-1.807182398755689,0.711216408573146,Lost
15280,172,1,113.12,-1.9764605315249621,-0.08746158191159747,Lost
15281,59,9,2332.15,1.3160430648569905,0.957310583326157,At Risk
15286,50,1,240.55,-1.15389753022617,-0.5891245058191686,Lost
15287,22,2,486.69,-0.14942420423442088,-0.6826291298167412,Loyal Customers
15288,43,5,2306.52,0.9672407673794622,0.560371052562509,At Risk
15289,29,3,939.78,0.32105684432882997,-0.16462547081486859,At Risk
15290,5,18,7943.22,3.35791558443286,0.1897643993943657,Champions
15291,26,15,4668.3,2.3755451218094046,0.8840183021590896,Champions
15292,201,1,180.94,-1.8143443121664218,0.18046589774698596,Lost
15296,51,6,3672.86,1.2635376479885954,0.8946932508738052,At Risk
15297,10,3,641.94,0.523801777378598,-0.9392027036869889,Loyal Customers
15298,2,12,4799.9,3.0405105759252415,-0.5787227038104217,Champions
15299,67,7,4507.01,1.3789131622250845,1.1905155125703002,At Risk
15300,64,1,496.44,-0.9037817987433214,-0.17255244722741428,Lost
15301,51,12,5070.35,1.9764736768132847,1.2498178590665676,Champions
15303,290,1,574.02,-1.4077786810949406,0.830512873665671,Lost
15304,61,8,694.4000000000001,0.6337896690427415,0.4972804968000784,At Risk
15306,64,3,1174.35,0.13124376612699723,0.40656572735332475,At Risk
15307,96,1,205.3,-1.4744113705366175,-0.23890946544470362,Lost
15308,274,1,310.47,-1.6771070256308198,0.5716317369608811,Lost
15311,1,91,60767.9,6.170039549438299,0.8394425926119563,Champions
15312,75,4,924.85,0.1601213577728349,0.5046334781429292,At Risk
15313,110,1,52.0,-2.170839455672871,-0.6478063823701082,Lost
15314,199,1,327.97,-1.5294802415422628,0.389612803476883,Lost
15315,64,2,570.5,-0.4711505838957904,0.03373019822001439,Lost
15316,327,1,165.0,-2.0430843515064083,0.45444748525578266,Lost
15318,4,1,312.62,-0.14256670503620947,-1.9665663575019732,Loyal Customers
15319,284,1,204.5,-1.8880940656936365,0.44300231486203784,Lost
15320,44,1,267.13,-1.0565311389542476,-0.6305038966320717,Lost
15321,71,3,2748.31,0.4954129776311838,0.7805353894176446,At Risk
15322,86,1,679.68,-0.8663550337804747,0.1263592105514077,Lost
15325,104,1,162.29,-1.6156419273658016,-0.2737144586163697,Lost
15326,334,1,311.71,-1.7506362792514252,0.698205467439362,Lost
15327,53,1,208.75,-1.2427241783922465,-0.6042347750358988,Lost
15329,39,3,1049.7,0.2635654988256761,0.05796585314822384,At Risk
15330,32,2,714.96,-0.10517922037262267,-0.314075687232428,Loyal Customers
15332,366,4,1661.06,-0.16392270872473177,1.7158085878337905,At Risk
15333,208,1,1028.56,-1.0048938557132667,0.8325494606128208,Lost
15334,157,3,351.67,-0.7793960137132135,0.5318020102092121,Lost
15335,54,1,173.97,-1.3357696941386499,-0.6585528442643507,Lost
15339,66,2,574.07,-0.47977575355101687,0.05520946090355859,Lost
15341,81,1,2020.52,-0.32720102006531276,0.48479794604326193,At Risk
15342,130,1,406.09,-1.266690267919307,0.19885634403589753,Lost
15343,87,1,364.5,-1.1658000663303534,-0.09259477456204858,Lost
15344,1,3,563.94,1.1138450498251076,-2.06708148238914,Loyal Customers
15345,46,1,393.54,-0.8898593094962836,-0.46242920212649086,Lost
15346,333,1,252.42000000000002,-1.8492543908733683,0.619835986842447,Lost
15347,366,1,201.60000000000002,-1.991465674276547,0.5981567979345085,Lost
15348,72,1,158.04,-1.489255953506415,-0.5137719571488111,Lost
15349,158,2,473.81,-0.9009168759641556,0.5334412000927253,Lost
15350,373,1,115.65,-2.2606548418086825,0.40931607310072454,Lost
15351,12,7,1960.1100000000001,1.6161739226751246,-0.16127552202565112,Champions
15353,255,2,777.02,-0.8485667247557003,1.0150464221114561,Lost
15355,29,2,277.05,-0.5175852768823903,-0.7185630916576459,Loyal Customers
15356,31,10,2766.5,1.7234755363422998,0.6574907543377874,Champions
15358,5,22,8347.2,3.554275591947395,0.2812186344605416,Champions
15360,40,1,427.93,-0.7980129045909581,-0.5186186439447867,Loyal Customers
15361,362,1,418.92,-1.6414227357276254,0.8563333357870022,Lost
15363,373,1,326.0,-1.7715131095739323,0.7842808416760422,Lost
15364,96,2,913.19,-0.40119770532982885,0.4584289097090863,At Risk
15365,26,7,2314.32,1.4156787308641048,0.36251541656289726,At Risk
15366,75,2,602.51,-0.505032060251504,0.15268023770542058,Lost
15367,57,4,1877.59,0.5991680873596029,0.5906547420709416,At Risk
15368,21,1,446.94000000000005,-0.5395543929492759,-0.8975354070508654,Loyal Customers
15370,41,7,2386.05,1.2613245126746613,0.653741707918479,At Risk
15372,137,1,2007.3999999999999,-0.529196682633594,0.8124548290542211,At Risk
15373,8,12,2415.91,2.2950310714399604,-0.13184683903536798,Champions
15374,129,1,168.0,-1.6809423290278185,-0.1258027226277546,Lost
15376,40,3,1233.3600000000001,0.33057561416980913,0.13222273280983282,At Risk
15379,169,7,3703.29,0.9355999636499672,1.7000246865947035,At Risk
15380,9,5,1690.2600000000002,1.3859515505215547,-0.4920074741870317,Champions
15381,214,2,596.85,-0.9068702446732511,0.8085654240402005,Lost
15382,15,6,5955.71,1.9432543591309368,0.3232106801818053,Champions
15384,170,2,642.41,-0.7845239791688935,0.6901085730980726,Lost
15385,40,1,316.88,-0.9401928367673892,-0.6276105001927096,Loyal Customers
15386,186,1,394.14,-1.4168288999511116,0.4136705151978439,Lost
15388,270,1,140.54,-2.0457833080693635,0.2754312808270297,Lost
15389,172,1,500.0,-1.2744552313037694,0.45067948761742244,Lost
15392,5,4,1535.53,1.3706949404372955,-0.9208349672482979,Loyal Customers
15393,16,2,231.86,-0.3847132152411479,-1.1431912737439882,Loyal Customers
15394,10,4,2183.54,1.3060578320184666,-0.40853519953870204,At Risk
15395,326,1,107.45,-2.2439262379243394,0.29765638701667824,Lost
15396,113,1,288.18,-1.375859903702041,-0.013673638452738756,Lost
15397,290,1,94.0,-2.2621913540736074,0.17553982786243694,Lost
15398,16,2,1345.53,0.4480231220144356,-0.5048348068836976,Loyal Customers
15399,1,3,815.77,1.288776512522899,-1.932983058344758,Loyal Customers
15400,92,5,716.2,0.12673088457625326,0.6097835899576205,At Risk
15402,149,2,626.77,-0.7461331494212297,0.5980832870121635,Lost
15405,189,1,349.1,-1.4803392768895327,0.3797375334049825,Lost
15406,31,2,510.71000000000004,-0.2528009299957911,-0.45576244206864036,Loyal Customers
15407,34,4,1056.44,0.5194731472584337,0.061371758683868884,At Risk
15408,264,1,267.18,-1.733964415248474,0.49371128624868715,Lost
15410,84,8,3450.84,1.2735124352594474,1.280141152341206,At Risk
15411,26,4,1358.88,0.7380042227274192,-0.011657623699868338,At Risk
15412,171,1,190.53,-1.7285342483540695,0.09721943073627769,Lost
15414,10,3,774.9000000000001,0.6130010950100361,-0.8708245644103821,Loyal Customers
15415,313,1,572.8100000000001,-1.4378459278324673,0.8779757750454089,Lost
15416,65,4,3984.32,0.9066894748947174,0.9461645466687681,At Risk
15417,85,1,508.8,-0.9991129326568295,0.013873925466063225,Lost
15419,25,1,135.86,-1.1660448073789298,-1.2229400657065397,Loyal Customers
15421,59,4,950.36,0.263347866673897,0.3646472754449627,At Risk
15422,323,2,97.7,-1.9183367852445914,0.4133400375741129,Lost
15423,38,1,43.5,-1.8541054919237259,-1.374551317922816,Lost
15424,254,2,383.34,-1.1817245999499075,0.7560273460648622,Lost
15426,19,5,1447.39,1.0475242973720609,-0.1089349398863485,At Risk
15427,33,3,1483.14,0.4895611814942093,0.08056428740213775,At Risk
15428,15,1,93.78,-1.1548673371435578,-1.6644063370011888,Loyal Customers
15429,27,2,397.35,-0.3206123986054079,-0.6315202016938459,Loyal Customers
15432,23,1,171.19,-1.0264868960942595,-1.1901526557244468,Loyal Customers
15433,214,2,533.3,-0.9601995773873381,0.7676843877645696,Lost
15434,8,5,1041.48,1.1965980980342086,-0.7348239155660713,Loyal Customers
15435,22,1,149.29,-1.074775847673088,-1.2666198899141368,Loyal Customers
15436,12,3,1122.53,0.7248427199310561,-0.6302409132932933,Loyal Customers
15437,262,1,200.16,-1.867525662791594,0.3843040389833775,Lost
15438,131,1,156.57999999999998,-1.719977333352931,-0.14157408728313126,Lost
15440,55,3,383.68,-0.34181908011391676,-0.0942197784751897,At Risk
15442,249,1,594.0,-1.3335407963530646,0.7466552483076829,Lost
15443,2,7,3236.91,2.414428262561387,-0.9085527441433612,Champions
15444,9,2,1418.26,0.6757487160736164,-0.8221240365267252,Loyal Customers
15445,264,1,113.5,-2.1378329577279462,0.18411497788669998,Lost
15447,331,1,155.17,-2.0766829831656026,0.43992727444970636,Lost
15448,313,1,494.64,-1.5073407855522774,0.8247026202012475,Lost
15449,26,3,974.52,0.37852430183807756,-0.21823469617169045,At Risk
15450,30,1,429.84,-0.6890699844653917,-0.6942627821822807,Loyal Customers
15452,30,3,538.73,0.04485673811532609,-0.3459600344546163,Loyal Customers
15453,2,7,1388.37,2.0129352024021463,-1.21632806255548,Champions
15454,362,1,179.1,-2.0431408732215837,0.5483854782820963,Lost
15456,283,3,447.22,-0.8896920105182351,0.9907876254287389,Lost
15457,262,1,237.07,-1.787583613071055,0.4455857702230103,Lost
15458,25,1,161.64,-1.0841493234472663,-1.160160876861818,Loyal Customers
15460,354,1,216.76,-1.944520119379348,0.6033290634365676,Lost
15462,94,3,234.6,-0.7764313804326753,0.06252548165040027,Lost
15463,29,1,126.14,-1.255685080471755,-1.1590109107885993,Loyal Customers
15464,338,1,1048.85,-1.1804506000434314,1.1462989928981357,Lost
15465,20,18,7354.62,2.8426820744511825,0.9560293435131005,Champions
15466,85,1,334.53,-1.1976141049922449,-0.13829249428844084,Lost
15467,9,3,524.88,0.46485038627788217,-1.0727399149821595,Loyal Customers
15468,51,2,467.51,-0.4801766641540399,-0.18002877270892767,Loyal Customers
15469,50,2,538.55,-0.405762813444413,-0.14098415371690665,Loyal Customers
15471,2,1,469.48,0.2450868224739639,-2.142902754821428,Loyal Customers
15472,113,1,371.56,-1.2556371659590462,0.07848633904363764,Lost
15473,14,7,1771.2,1.513427355719354,-0.10739334965149594,Champions
15475,77,1,454.10999999999996,-1.0156533381478838,-0.08931017812880424,Lost
15478,40,2,1441.42,0.14426567256022735,0.07834791307185072,At Risk
15480,116,1,905.5,-0.8436101302355644,0.41841437302720913,Lost
15482,16,12,11054.96,2.773528181763777,0.8244788775250291,Champions
15483,161,4,233.81,-0.7801207565212303,0.4854291030855699,Lost
15484,1,4,3594.31,2.1938984816844695,-1.308129378353445,Champions
15485,30,3,2575.0,0.78651817612166,0.22258051552613492,At Risk
15488,93,1,91.32000000000001,-1.8439659333657643,-0.5513222711365121,Lost
15489,23,3,1134.28,0.4955011470025033,-0.23774027842086415,At Risk
15491,95,6,3100.09,0.9488306256933583,1.2217547014430128,At Risk
15492,28,2,659.4599999999999,-0.09409415018332304,-0.42534913084459625,Loyal Customers
15493,33,5,2001.8,0.9985550548248405,0.3453847853347636,At Risk
15494,21,2,1299.23,0.33289801985820455,-0.3540959768937983,Loyal Customers
15497,18,2,1262.2,0.37520719304738265,-0.4575547754562959,Loyal Customers
15498,3,27,13316.4,4.108768871323755,0.2696209365345237,Champions
15500,8,4,1131.56,1.0710043451678024,-0.774730667815833,Loyal Customers
15502,16,12,10384.93,2.7438614012714617,0.8017370079428664,Champions
15503,363,1,147.09,-2.1370547309773302,0.47894331310920746,Lost
15504,81,1,52.83,-2.047755999570091,-0.8341398120654628,Lost
15505,53,5,3610.96,1.1016131480348303,0.8532091291295796,At Risk
